 cs, lang, valid, onsale, homepage, mailist, special, txt_title, txt_summary, rdate, stock, hide_stock_end, catalog_num, site_price, club_price, pricelist_price, buy_price, cash_price, delivery_price, vat_included, profit_percent, supply_days, payments, txt_warranty, txt_model, sale_type, product_type, delivery_points, supplier_id
1528, heb,1,0,0,0,0, מארז 4 יח בת ים קסומה, ,2024-01-01 17:28:49,0,0,1140,29.9,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1530, heb,1,0,0,0,0, בת ים טורקיז, , 0000-00-00 00:00:00,0,0,1128,8.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1532, heb,1,0,0,0,0, בת ים תכלת, , 0000-00-00 00:00:00,0,0,1129,8.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1534, heb,1,0,0,0,0, בת ים ורודה, , 0000-00-00 00:00:00,0,0,1127,8.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1536, heb,1,0,0,0,0, בת ים סגולה, , 0000-00-00 00:00:00,0,0,1130,8.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1538, heb,1,0,0,0,0, 4 בנות ים, , 0000-00-00 00:00:00,0,0,1140,29.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1540, heb,1,0,0,0,0, מפתח קסמים מיניאטורי 3 יח, ,2023-01-06 16:55:47,0,0,3068,4.9,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1545, heb,0,0,0,0,4, מפתח קסם מיניאטורי 3 יח גוון זהב כסף וברונזה, ,2023-01-06 16:55:47,0,0,3069,4.9,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1552, heb,1,0,0,0,0, עששית פיה, , 0000-00-00 00:00:00,0,0, ,0,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1554, heb,1,0,0,0,0, אותה ערכה עם צללית בת ים, , 0000-00-00 00:00:00,0,0, ,0,0,0,0,0,0,0,0,0,0, , , ,0,0,0
26, heb,0,0,0,0,0, , , 0000-00-00 00:00:00,0,1, ,0,0,0,0,0,0,0,0,0,0, , , ,0,0,0
10, heb,0,0,0,0,0, , , 0000-00-00 00:00:00,0,1, ,0,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1151, heb,0,0,0,0,0, , , 0000-00-00 00:00:00,0,1, ,0,0,0,0,0,0,0,0,0,0, , , ,0,0,0
232, heb,0,0,0,0,0, , , 0000-00-00 00:00:00,0,1, ,0,0,0,0,0,0,0,0,0,0, , , ,0,0,0
202, heb,0,0,0,0,0, , , 0000-00-00 00:00:00,0,1, ,0,0,0,0,0,0,0,0,0,0, , , ,0,0,0
238, heb,0,0,0,0,0, , , 0000-00-00 00:00:00,0,1, ,0,0,0,0,0,0,0,0,0,0, , , ,0,0,0
246, heb,0,0,0,0,0, , , 0000-00-00 00:00:00,0,1, ,0,0,0,0,0,0,0,0,0,0, , , ,0,0,0
772, heb,0,0,0,0,0, , , 0000-00-00 00:00:00,0,1, ,0,0,0,0,0,0,0,0,0,0, , , ,0,0,0
423, heb,0,0,0,0,0, , , 0000-00-00 00:00:00,0,1, ,0,0,0,0,0,0,0,0,0,0, , , ,0,0,0
421, heb,0,0,0,0,0, , , 0000-00-00 00:00:00,0,1, ,0,0,0,0,0,0,0,0,0,0, , , ,0,0,0
24, heb,0,0,0,0,0, , , 0000-00-00 00:00:00,0,1, ,0,0,0,0,0,0,0,0,0,0, , , ,0,0,0
610, heb,0,0,0,0,0, , , 0000-00-00 00:00:00,0,1, ,0,0,0,0,0,0,0,0,0,0, , , ,0,0,0
459, heb,0,0,0,0,0, , , 0000-00-00 00:00:00,0,1, ,0,0,0,0,0,0,0,0,0,0, , , ,0,0,0
451, heb,0,0,0,0,0, , , 0000-00-00 00:00:00,0,1, ,0,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1584, heb,1,0,0,0,0, דלת קסמים עם לב, ,2023-07-17 19:06:58,0,0,306,5.5,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1586, heb,1,0,0,0,0, דלת קסמים עם חלון, ,2023-07-17 19:06:58,0,0,307,5.5,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1588, heb,1,0,0,0,0, דלת קסמים עם לב מארז 10 יח, ,2023-04-21 13:14:10,0,0,308,39.9,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1590, heb,0,0,0,0,0, דלת קסמים עם חלון מארז 10 ח, ,2023-04-21 13:14:10,0,1,309,39.9,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1592, heb,1,0,0,0,0, ערכת יצירה דלת קסמים לעולמות מופלאים, ,2023-04-21 13:14:10,0,0,310,19.9,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1598, heb,1,0,0,0,0, מארז 5 ערכות יצירה דלת קסמים, ,2023-04-21 13:14:10,0,0,311,89,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1600, heb,1,0,0,0,0, דלת קסמים 1 יח' ללא אביזרים, , 0000-00-00 00:00:00,0,0,300,5.5,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1602, heb,1,0,0,0,0, דלת קסמים מארז 10 יח' ללא אביזרים, , 0000-00-00 00:00:00,0,0,301,39.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1608, heb,1,0,0,0,0, דלת סגולה+ אביזרים, , 0000-00-00 00:00:00,0,0,312,19.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1610, heb,1,0,0,0,0, מארז 10 יח דלתות צבעוני+ אביזרים, , 0000-00-00 00:00:00,0,0,313,169.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1612, heb,1,0,0,0,0, דלת ורודה + אביזרים, , 0000-00-00 00:00:00,0,0,314,19.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1614, heb,1,0,0,0,0, דלת לבנה + אביזרים, , 0000-00-00 00:00:00,0,0,315,19.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1618, heb,1,0,0,0,0, מארז 5 דלתות צבעוני+ אביזרים, , 0000-00-00 00:00:00,0,0,313,89,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1622, heb,1,0,0,0,0, תיק אוצרות קטיפה לבן , ,2023-06-04 20:33:14,0,0,3070,11.9,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1624, heb,1,0,0,0,0, אוצרות קטיפה לבן, , 0000-00-00 00:00:00,0,0,3070,11.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1626, heb,1,0,0,0,0, אוצרות קטיפה ורוד, , 0000-00-00 00:00:00,0,0,3071,11.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1628, heb,1,0,0,0,0, אוצרות קטיפה סגול, , 0000-00-00 00:00:00,0,0,3072,11.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1630, heb,1,0,0,0,0, אוצרות קטיפה תכלת, , 0000-00-00 00:00:00,0,0,3073,11.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1634, heb,1,0,0,0,0, תיק אוצרות קטיפה סגול, ,2023-06-04 20:33:14,0,0,3072,11.9,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1636, heb,1,0,0,0,0, אוצרות קטיפה לבן, , 0000-00-00 00:00:00,0,0,3070,11.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1638, heb,1,0,0,0,0, אוצרות קטיפה ורוד, , 0000-00-00 00:00:00,0,0,3071,11.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1640, heb,1,0,0,0,0, אוצרות קטיפה סגול, , 0000-00-00 00:00:00,0,0,3072,11.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1642, heb,1,0,0,0,0, אוצרות קטיפה תכלת, , 0000-00-00 00:00:00,0,0,3073,11.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1648, heb,1,0,0,0,0, פרי אדר מקולף מיניאטורי, ,2023-02-22 07:52:02,0,0,1012,5.9,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1650, heb,1,0,0,0,0, קומקום וספלים מוזהבים מינאטורי," פיקניק מעולם האגדות, אליס בארץ הפלאות, אביזרים לבית בובות, מיניאטורות לבית בובות, יצירה מיניאטורית  ",2023-04-21 12:14:51,0,0,528,7.9,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1652, heb,1,0,0,0,0, שרביט קסמים קטנה ברונזה, גודל מיניאטורי כ- 2.2 סמ,2023-01-06 16:55:47,0,0,3074,2.5,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1657, heb,1,0,0,0,0, מארז שרביט קסמים 10 יח ברונזה, גודל מיניאטורי כ- 2.2 סמ,2023-01-06 16:55:47,0,0,3075,17.9,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1662, heb,1,0,0,0,1, מפתח קסמים ומנעול, גודל מיניאטורי כ- 2 סמ,2023-01-06 16:55:47,0,0,529,3.9,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1664, heb,1,0,0,0,0, מארז כפית קסמים קטנה 5 יח, גודל מיניאטורי כ- 2.5 סמ,2023-01-06 16:55:47,0,0,530,7.9,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1669, heb,1,0,0,0,0, מארז כפית קסמים כסופה 5 יח, גודל מיניאטורי כ- 2.5 סמ,2023-01-06 16:55:47,0,0,531,7.9,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1674, heb,1,0,0,0,0, מארז תיק אוצרות קטיפה סגול 5 יח, ,2023-06-04 20:33:14,0,0,3077,49.9,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1676, heb,1,0,0,0,0, אוצרות קטיפה לבן, , 0000-00-00 00:00:00,0,0,3070,11.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1678, heb,1,0,0,0,0, אוצרות קטיפה ורוד, , 0000-00-00 00:00:00,0,0,3071,11.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1680, heb,1,0,0,0,0, אוצרות קטיפה סגול, , 0000-00-00 00:00:00,0,0,3072,11.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1682, heb,1,0,0,0,0, אוצרות קטיפה תכלת, , 0000-00-00 00:00:00,0,0,3073,11.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1688, heb,1,0,0,0,0, מארז תיק אוצרות קטיפה לבן  5 יח, ,2023-06-04 20:33:14,0,0,3076,49.9,0,0,0,0,0,1,0,0,0, , , normal,0,1,0
1690, heb,1,0,0,0,0, אוצרות קטיפה לבן, , 0000-00-00 00:00:00,0,0,3070,11.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1692, heb,1,0,0,0,0, אוצרות קטיפה ורוד, , 0000-00-00 00:00:00,0,0,3071,11.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1694, heb,1,0,0,0,0, אוצרות קטיפה סגול, , 0000-00-00 00:00:00,0,0,3072,11.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
1696, heb,1,0,0,0,0, אוצרות קטיפה תכלת, , 0000-00-00 00:00:00,0,0,3073,11.9,0,0,0,0,0,0,0,0,0, , , ,0,0,0
